userId,neighborhoodId,reviewDate,reviewText,likes,community,commute
4247,7305,8/28/2015,Nostrud deserunt proident mollit cupidatat sit aute culpa magna in sit do sint magna incididunt dolor. Laboris consectetur voluptate ut ad mollit sit excepteur nostrud enim ullamco voluptate.,88,false,false
5111,441,9/22/2017,Reprehenderit consectetur ut cupidatat id eiusmod ipsum voluptate exercitation nisi enim sunt culpa ex ipsum. Tempor ullamco fugiat in commodo minim.,128,false,true
4633,8702,7/19/2015,Pariatur sunt cillum amet laboris culpa tempor sunt eu culpa eiusmod Lorem labore. Minim occaecat elit est. Fugiat non officia id anim.,113,true,true
2643,4709,5/11/2016,Lorem do Lorem est reprehenderit minim elit. Mollit ea pariatur ea laborum duis aliquip eiusmod est adipisicing adipisicing. Consectetur id cupidatat eiusmod. Anim anim eu et.,79,false,true
5972,9782,10/13/2020,Ex aliquip commodo aliquip exercitation minim aliquip occaecat aliquip do proident magna proident eu aliquip. Ex voluptate labore quis magna in culpa sunt qui. Dolor ex sint nostrud consectetur eu velit irure veniam exercitation labore consectetur anim cupidatat fugiat. Aliquip non pariatur ullamco ex velit reprehenderit et eu id culpa incididunt id eu pariatur.,144,true,true
3424,9893,12/4/2016,Sunt proident tempor Lorem sint magna. Labore labore cillum consequat culpa occaecat amet ut velit tempor officia. Excepteur aute sint occaecat irure laborum anim laboris excepteur do.,97,false,true
4419,497,3/12/2015,Laboris cillum anim mollit id elit qui mollit nulla aliqua amet veniam ullamco. Irure consectetur dolor Lorem mollit. Qui et anim exercitation do in mollit exercitation do eu exercitation adipisicing non. Eiusmod duis occaecat excepteur nulla elit non fugiat irure occaecat culpa laboris.,139,false,false
9358,6562,3/6/2018,Tempor aliqua culpa aliquip aliqua non cupidatat sint nisi ex cillum officia quis sint. Amet id nisi id id ad elit enim et amet sit. Deserunt ea excepteur ullamco non duis pariatur in eiusmod quis consequat tempor excepteur sint tempor nulla. Pariatur excepteur laborum proident sit laborum.,132,true,true
2282,8716,9/27/2015,Enim id fugiat consequat dolor quis incididunt. Duis nostrud magna labore ea sunt incididunt sint eiusmod fugiat do culpa.,39,false,false
9058,3261,1/1/2017,Eu Lorem cillum qui sint cupidatat duis. Culpa sunt sint esse minim culpa laborum id proident proident ipsum voluptate exercitation eu. Commodo veniam non amet. Nostrud non do ea irure voluptate amet et occaecat incididunt eiusmod ad.,17,true,false
7530,1733,5/15/2019,Culpa exercitation enim excepteur magna consequat dolor ullamco consectetur culpa commodo ullamco nisi non. Aliquip exercitation aliquip voluptate cillum pariatur ad adipisicing laboris culpa ullamco ex excepteur id. Duis non qui enim ad amet do esse veniam eiusmod est mollit reprehenderit. Aute excepteur veniam aliqua consectetur deserunt.,55,false,false
3620,6937,6/7/2016,Velit adipisicing est do. Qui cillum incididunt sunt. Exercitation cillum duis occaecat ut sint tempor qui Lorem exercitation tempor exercitation nulla magna.,38,true,false
4561,6589,10/20/2017,Eiusmod irure id commodo exercitation ut cillum officia esse irure labore consequat dolore est minim velit. Anim nisi ex cillum sit consequat deserunt tempor ipsum excepteur sint commodo do. Proident ex duis incididunt ea laboris excepteur do irure sint. Sunt consequat commodo nisi laboris culpa laborum amet.,124,false,false
6007,7803,1/11/2018,Nostrud ipsum ad enim mollit nisi et enim ipsum ullamco in aliquip duis do qui laborum. Pariatur incididunt aute consectetur adipisicing eiusmod duis adipisicing. Officia tempor esse esse do ullamco ullamco sint minim non.,79,true,true
3797,7642,9/15/2020,Sint aliquip cillum do. Occaecat minim aliquip aute consequat veniam commodo eu voluptate est officia. Incididunt nulla sit culpa do. Magna id officia aute mollit commodo elit amet nulla do.,78,true,true
2514,5638,9/28/2015,Do culpa eiusmod cillum laboris et aliquip enim. Proident laborum do qui exercitation adipisicing duis sunt aute sit velit fugiat laboris labore. Reprehenderit aliqua culpa et commodo enim culpa ea.,135,true,false
3686,9449,6/2/2019,Do dolore ullamco qui duis officia aliqua. Ex aute irure aute esse consequat.,63,false,true
4912,7590,2/20/2018,Ea officia anim nulla dolor non minim duis dolor velit ullamco commodo. Ullamco consequat elit aute. Cillum est enim laborum elit anim incididunt eu sunt ad.,22,false,false
7517,6882,8/5/2019,Laboris pariatur magna cillum non. Adipisicing excepteur in ullamco ad cillum fugiat eiusmod deserunt ipsum nisi amet fugiat in.,21,false,true
8270,470,12/6/2019,Reprehenderit ea dolore reprehenderit minim culpa irure minim commodo duis eiusmod nostrud ipsum. Eu in et quis quis ad laboris cupidatat do ullamco sit ut id.,82,true,false
7777,5813,10/10/2017,Excepteur ex ut labore incididunt ad est culpa culpa. Do cupidatat ullamco labore voluptate esse labore id Lorem amet esse pariatur sit eiusmod.,14,true,true
1099,227,6/23/2016,Labore enim exercitation nulla non. Sint consectetur occaecat mollit sint reprehenderit nostrud. Do ullamco irure magna cillum cupidatat. Labore culpa in qui aliqua ea officia ullamco elit laboris.,78,false,false
9366,2065,12/5/2017,Id veniam fugiat dolor elit elit commodo Lorem consequat deserunt sit ut est qui. In tempor cupidatat minim deserunt cupidatat minim qui culpa. Irure duis commodo enim cupidatat eiusmod ea non labore.,40,true,true
2696,9693,3/8/2017,Aliquip tempor irure irure eiusmod do occaecat incididunt deserunt. Aliqua incididunt mollit incididunt ullamco proident voluptate magna excepteur tempor cillum esse. Elit et ut aliqua sint elit nisi laborum ipsum est ad deserunt.,47,true,true
3168,4905,8/6/2018,Reprehenderit adipisicing mollit pariatur eiusmod fugiat proident. Officia proident elit deserunt duis aute id cillum exercitation consectetur aute incididunt officia aliqua proident.,144,true,true
7031,1097,2/4/2020,Proident sint ad cillum enim. Ut eu incididunt Lorem sint do. Cupidatat in incididunt est qui enim Lorem ipsum nostrud.,127,true,true
6758,1006,10/2/2015,Ea sit sint commodo ullamco. Nisi occaecat voluptate et qui cupidatat aliqua ad amet enim aliquip aliqua.,89,true,false
959,8659,4/25/2016,Adipisicing ipsum pariatur id. Excepteur et reprehenderit sint. Id cupidatat ad in in veniam aliquip duis proident reprehenderit dolore Lorem anim commodo.,28,false,false
9346,9598,3/13/2018,Id consequat sit excepteur non anim nisi consequat ex commodo duis reprehenderit adipisicing fugiat duis tempor. Officia aliquip do nulla officia cupidatat.,104,true,true
3043,5473,10/5/2018,Ad nulla qui labore commodo amet cupidatat sunt. Nulla reprehenderit quis reprehenderit sit do in mollit ipsum ut eu aliqua officia voluptate sint non. Exercitation anim labore eu incididunt sint nulla voluptate laboris proident. Ullamco enim Lorem sit sint laborum consectetur elit id nostrud sunt sunt irure.,92,true,true
9406,3443,4/19/2018,Fugiat duis velit est sit culpa eu veniam sunt duis ut fugiat id elit cillum. Id exercitation in adipisicing.,34,true,false
6891,4115,9/2/2019,Fugiat incididunt proident cupidatat aliquip quis exercitation Lorem. Consequat amet fugiat eu eu nostrud aute anim minim cillum fugiat et aute Lorem duis. Esse ipsum sunt aute elit sunt tempor proident sit officia nostrud nulla adipisicing. Sunt magna id eu in adipisicing nisi ut aliqua.,3,false,true
1882,9291,7/19/2017,Qui nostrud veniam incididunt sit laborum amet commodo do cillum deserunt officia consectetur. Nisi non incididunt incididunt minim irure nulla ex esse voluptate. Exercitation consequat irure eiusmod labore officia nostrud minim occaecat pariatur dolor commodo esse. Eiusmod enim dolor eu.,2,false,true
5029,4919,10/16/2015,Sit labore officia cupidatat aute. Voluptate laboris duis dolor non non elit enim sunt velit laborum aliquip magna.,2,false,true
2378,4152,12/10/2019,Non reprehenderit ad elit aliquip occaecat sit dolore est labore in magna consequat. Occaecat deserunt sit dolore et laboris labore incididunt do laborum.,75,true,false
2757,2378,10/25/2018,Sit eu ut sit irure exercitation anim veniam id officia velit excepteur et eiusmod aliqua est. Tempor mollit eiusmod veniam nulla reprehenderit adipisicing in aliqua officia reprehenderit amet Lorem in et.,111,false,true
1537,7580,5/2/2017,Esse in ut commodo eiusmod consectetur esse ullamco commodo exercitation qui. Incididunt quis ea occaecat excepteur ipsum. Cillum occaecat id laboris ullamco do ut ex dolore commodo et exercitation laborum excepteur ipsum duis.,128,true,true
510,7449,8/27/2020,Ad laboris nulla labore in nulla exercitation consectetur eiusmod. Proident mollit id nulla eu labore non ex occaecat incididunt veniam proident ex. Cillum culpa labore est dolor in pariatur amet ipsum commodo ullamco culpa reprehenderit excepteur. Dolore eiusmod mollit ut elit id non cupidatat cillum sint quis anim.,81,true,false
8381,5774,6/10/2016,Velit velit nisi reprehenderit sit sit incididunt incididunt qui non incididunt elit reprehenderit laborum. Reprehenderit aliquip proident qui commodo minim.,146,true,false
488,5846,7/3/2019,Dolore laborum amet labore aute culpa voluptate ipsum sit. Enim minim laborum ipsum dolore proident irure non esse.,65,false,true
7585,7238,7/5/2016,Mollit laborum eiusmod sint laboris deserunt. Lorem ipsum consectetur elit mollit qui pariatur irure dolor. Ut voluptate sit cillum nostrud sit amet qui est eu dolor cillum cillum elit commodo nostrud.,23,true,true
4106,9651,10/20/2018,Veniam excepteur ea magna sint cupidatat eu cillum enim labore. Cillum anim non ea elit eiusmod enim qui ad reprehenderit.,55,false,true
8903,6204,12/27/2015,Sit id aliqua aliquip ullamco ex enim qui ex dolore id consectetur laborum. Fugiat officia ipsum incididunt culpa cillum. Labore adipisicing tempor laboris eu excepteur reprehenderit laborum elit exercitation excepteur. Consectetur non id occaecat cupidatat et sint dolor duis duis anim veniam.,21,true,true
4199,6084,2/23/2020,Irure ut velit consequat anim. Incididunt officia id reprehenderit pariatur sunt.,90,true,false
8312,7744,2/10/2017,Proident laborum est ad mollit ut aute eiusmod. In incididunt commodo eiusmod voluptate officia amet cupidatat dolore qui sint duis velit. Quis do amet do. Eu quis ex nisi pariatur incididunt elit est fugiat velit sit.,116,true,true
1580,8079,5/2/2020,Dolor non voluptate velit aliqua aliqua sunt officia ea nulla nostrud dolor. Reprehenderit et incididunt cillum adipisicing aute velit veniam consequat nisi occaecat exercitation ea.,118,true,true
8345,4630,5/9/2020,Consequat ullamco do elit proident id occaecat ipsum reprehenderit laborum est deserunt excepteur aliqua irure do. Ut cupidatat cupidatat ipsum. Occaecat adipisicing ullamco cupidatat amet cillum commodo.,84,false,false
6662,5167,5/29/2019,Minim et culpa mollit commodo aute. Veniam amet non tempor esse dolore eu elit sit. Duis eu irure nisi.,77,false,false
2607,3237,9/3/2020,Aliquip Lorem deserunt ea cillum est labore amet sit proident aute enim proident dolore elit et. Aliqua quis Lorem ad. Ad do ipsum ipsum laborum nisi nostrud eiusmod reprehenderit laboris do incididunt proident ea.,110,true,true
9252,9094,11/13/2016,Ipsum sunt non pariatur non aliquip aute. Dolor voluptate mollit sint dolor ea nostrud adipisicing tempor ut exercitation consectetur cillum dolor reprehenderit est. In Lorem amet do irure aute do non velit incididunt sit anim officia. In ex proident ullamco laboris excepteur veniam.,150,false,true
3205,1922,9/28/2020,Cillum eu sit anim. Lorem nisi tempor eu et ut laborum quis. Ut aliquip quis commodo exercitation magna dolor.,70,false,false
277,1644,12/10/2018,Fugiat non tempor occaecat qui duis nostrud adipisicing labore qui enim non irure proident. Velit anim Lorem ad aliqua aliqua non incididunt. Consequat aliquip duis fugiat officia. Esse velit non aute veniam eiusmod tempor.,95,false,false
338,3171,5/31/2018,Aute ullamco mollit pariatur et incididunt esse cillum ea excepteur. Excepteur ea sunt id. Voluptate id et exercitation pariatur. Magna commodo magna veniam exercitation fugiat non eiusmod sint magna.,20,false,false
6645,6687,2/12/2020,Nulla ipsum dolor sit veniam in duis exercitation. Ut veniam sunt nisi ad enim officia aute deserunt consequat eu eu nisi. Amet irure quis elit dolore minim mollit elit nostrud quis tempor ullamco. Officia eu proident fugiat eu consectetur mollit voluptate reprehenderit officia.,28,true,true
7938,3914,5/21/2017,Nulla et sunt in voluptate aliqua est nisi ad. Eu elit laboris eiusmod reprehenderit nisi adipisicing est aute esse. Occaecat et voluptate dolor irure tempor voluptate irure culpa non irure laborum aliquip.,71,true,true
1068,2269,10/4/2017,Ad dolor cupidatat dolore cillum eiusmod magna officia ea. Occaecat adipisicing nisi id. Commodo officia sunt amet minim pariatur pariatur reprehenderit aliqua Lorem sint. Ipsum commodo commodo nostrud et irure eiusmod anim esse culpa pariatur non do ex occaecat do.,33,true,false
5649,2384,3/4/2019,Deserunt esse laborum magna ex dolor elit fugiat sint ullamco esse nisi Lorem. Eu amet consequat et qui Lorem id.,25,true,true
6054,5701,9/18/2018,Proident dolore eiusmod do ad elit est deserunt nostrud do non. Laborum consequat velit occaecat pariatur ea tempor esse esse sit. Incididunt ad cillum amet do ex amet ut Lorem aute labore excepteur aliquip ut magna.,86,true,true
5030,2511,4/20/2016,Reprehenderit cupidatat dolore dolore sint quis sit eiusmod proident mollit elit esse veniam exercitation adipisicing. Duis voluptate magna fugiat ipsum non proident labore irure minim eu in. Tempor nulla voluptate ad in consequat duis occaecat ipsum eu minim veniam deserunt consequat cupidatat sit.,82,true,false
3776,5985,4/18/2018,Amet excepteur aute Lorem ullamco fugiat cupidatat eu culpa quis consequat amet enim esse adipisicing ex. Nulla adipisicing qui elit. Enim eiusmod cupidatat enim et. Cupidatat dolore consectetur elit ipsum mollit et dolor eu qui eiusmod eiusmod.,35,false,true
5452,3092,5/29/2017,Labore dolore culpa irure in adipisicing aute deserunt dolor culpa duis proident est sit velit. Aute esse laboris ad nulla elit sunt laborum quis eiusmod ea proident. Incididunt eu excepteur et culpa anim labore nulla aliquip fugiat nisi sit occaecat.,146,false,true
6125,2920,6/5/2019,Velit aute commodo adipisicing qui ea aliqua reprehenderit exercitation ut. Consectetur occaecat aute occaecat et. Voluptate incididunt sint ea.,72,false,true
119,1733,2/18/2019,Non ad nostrud Lorem laboris ut ullamco consectetur laborum dolor occaecat duis labore. Amet est qui ex reprehenderit proident. Consequat cupidatat cupidatat nostrud ipsum ex eiusmod irure eiusmod pariatur nostrud Lorem. Mollit duis nulla aliqua elit laboris culpa aute ad magna ex quis esse sunt.,12,true,true
2230,8777,12/4/2019,In ex sint ea voluptate excepteur duis ex amet consequat velit. Exercitation mollit officia proident.,132,false,true
7705,2592,11/4/2019,Aute consequat amet id mollit cillum nulla dolor consequat ea laborum. Mollit exercitation nisi aute duis laborum. Lorem aliqua aliqua culpa commodo qui qui culpa magna nisi.,7,true,false
5098,3204,4/9/2015,Sit eu duis nostrud laborum sunt enim irure do nostrud elit do. Culpa reprehenderit irure irure aliquip amet incididunt laborum nostrud non cillum esse enim consequat voluptate minim.,33,false,false
2569,7366,2/1/2016,Laboris pariatur et quis occaecat enim amet velit. Amet aute cupidatat labore exercitation nisi id nisi. Elit fugiat eiusmod nulla amet magna ut adipisicing non incididunt culpa anim quis.,81,true,true
8177,8101,2/14/2016,Ullamco incididunt laboris occaecat qui aliqua velit reprehenderit reprehenderit elit incididunt ea elit. Id laboris eiusmod dolor. Dolor minim cillum dolor id mollit dolor culpa exercitation dolore consectetur qui reprehenderit cupidatat do est. Aute consectetur elit esse non sint dolore sit cupidatat esse est.,138,true,true
2601,2744,1/21/2017,Qui magna culpa tempor officia. Incididunt nulla nisi nulla esse et non aliquip ullamco proident. In officia minim tempor irure voluptate laboris aute elit laboris officia pariatur pariatur do sint in.,130,false,false
4624,2607,7/21/2017,Nostrud exercitation ad mollit officia voluptate adipisicing eu. Incididunt fugiat exercitation magna reprehenderit reprehenderit tempor consequat aliqua sint in excepteur cillum.,122,false,false
7336,6316,8/19/2020,Labore voluptate commodo et labore commodo eu fugiat dolor laboris elit laboris ipsum ut. Consectetur aliqua ea nostrud adipisicing nostrud pariatur dolor ex deserunt proident.,90,true,false
3820,1682,6/19/2015,Reprehenderit nisi ex proident sint. Minim irure reprehenderit ex ipsum sunt non enim nostrud cupidatat. Qui mollit magna incididunt nulla duis est et veniam laboris exercitation veniam dolor occaecat in. Consectetur nulla et incididunt qui esse et pariatur.,124,true,true
7757,6074,1/29/2017,Enim anim reprehenderit duis sunt aliquip quis sit est. Ad duis aliquip consectetur magna reprehenderit sunt enim proident exercitation aliqua laboris ipsum exercitation. Dolor pariatur id est eu nostrud. Irure laborum commodo anim Lorem reprehenderit.,35,false,false
2092,1091,7/10/2020,Consequat excepteur et aliquip consectetur sit proident aute Lorem consectetur dolore minim anim enim. Fugiat amet laboris reprehenderit consequat commodo proident. Sit velit nisi et.,114,false,false
8104,5387,1/31/2017,Ipsum aute cupidatat anim laborum in ullamco ullamco do ut dolore aute eiusmod nostrud ad. Officia minim Lorem magna sint sunt tempor laborum in labore.,111,false,true
7306,4951,5/28/2018,Tempor sunt veniam laborum anim cupidatat est nulla enim esse pariatur esse elit. Nostrud cillum cupidatat eu. Qui pariatur ut in ut culpa cupidatat aliquip veniam sunt officia.,73,false,false
8103,2058,12/28/2017,Quis eu id sint exercitation. Pariatur dolor pariatur deserunt est labore in incididunt esse velit. Duis irure amet tempor duis ea aliqua labore cillum qui exercitation reprehenderit. Eu quis ipsum aliqua irure mollit ipsum dolor anim sint officia tempor ipsum velit aliqua laborum.,57,true,true
3035,7729,10/5/2016,Amet in sunt eu irure. Ad in aliquip eu irure eiusmod. Consectetur incididunt ea laboris ex laboris excepteur aute commodo ipsum dolor et ut quis aute.,144,true,true
8685,6995,11/14/2018,Excepteur Lorem id cillum elit minim consectetur aliquip ullamco labore pariatur enim cupidatat aliquip officia officia. Est laborum tempor occaecat irure nostrud deserunt Lorem labore nisi minim. Adipisicing cupidatat esse voluptate proident aliquip mollit consectetur ad Lorem amet pariatur. Esse incididunt ipsum proident reprehenderit.,34,false,true
5864,316,10/30/2016,Sit eu deserunt eiusmod occaecat sit ea do. Ullamco cupidatat proident incididunt cillum ex dolore proident in. Non adipisicing eu ipsum esse exercitation veniam Lorem ullamco et magna. Enim eiusmod aliquip in proident excepteur eu reprehenderit.,130,true,true
8595,3738,5/27/2020,Lorem dolor irure deserunt aliqua nostrud id sit sunt do quis. Laboris ea fugiat nostrud eu consequat Lorem Lorem sunt incididunt. Velit ut consequat nisi ullamco cupidatat fugiat anim veniam mollit aliquip ad pariatur reprehenderit.,124,true,false
1421,6537,5/8/2018,Proident laborum aliqua est tempor laborum velit fugiat et esse. Aliquip est est id voluptate nisi id non aliquip pariatur eiusmod mollit ea anim ad. Cillum dolor dolor reprehenderit eu non quis aliqua cupidatat dolore exercitation. Occaecat anim anim dolor eiusmod aute eiusmod pariatur laboris magna Lorem enim non labore.,129,true,true
356,2429,2/13/2017,Laboris quis nisi ullamco deserunt excepteur incididunt ullamco et incididunt ex nostrud officia ullamco enim fugiat. Velit excepteur duis minim nostrud. Irure laboris nostrud fugiat.,125,true,false
9282,8610,11/1/2016,Magna nisi elit anim nisi in irure. Aliquip aute enim magna ullamco.,37,false,false
975,117,7/10/2016,Nostrud Lorem velit do aute sint deserunt pariatur enim nisi eu irure duis proident aliquip nisi. Irure elit sit ad cupidatat qui sunt ipsum duis sunt consectetur non nostrud aliquip quis ad. Exercitation deserunt veniam dolore. Irure incididunt tempor quis nisi adipisicing consectetur nisi fugiat duis culpa.,139,false,false
509,646,4/8/2016,Quis Lorem occaecat anim aliquip consectetur. Ex veniam id voluptate ex esse eiusmod ipsum velit cillum enim. Eu voluptate amet in enim et nostrud ullamco ullamco aliqua quis culpa adipisicing voluptate.,144,false,false
1037,9134,7/18/2018,Duis reprehenderit amet anim sint deserunt aliquip est commodo mollit ut incididunt adipisicing deserunt. Tempor ut ipsum ipsum enim sit. Anim est ex nostrud exercitation consequat incididunt quis aute duis enim aliqua. Adipisicing sit pariatur do ipsum exercitation sint qui commodo sunt labore culpa.,41,true,true
2203,7714,4/23/2018,Nulla sint aute duis eu elit cillum minim amet velit. Aliquip est mollit dolor duis fugiat eu.,130,false,false
4577,6265,10/11/2015,Laborum aliqua Lorem voluptate cillum duis ad deserunt do eu irure deserunt esse dolore. Consectetur elit nostrud consectetur Lorem commodo duis duis ex eu commodo enim ullamco incididunt. Laboris voluptate ullamco cillum. Enim non qui amet id.,27,false,true
5893,1896,3/28/2016,Occaecat sint aliquip quis consectetur do magna ullamco. Magna ut minim cupidatat.,148,false,false
9304,5320,10/11/2018,Excepteur sint voluptate nulla proident eiusmod ex sunt nulla velit culpa irure. Amet et ea non exercitation minim ullamco incididunt Lorem officia ipsum enim dolor labore duis qui. Ipsum proident mollit id ex deserunt quis exercitation elit cupidatat enim minim aliquip.,18,true,false
9078,3591,3/6/2017,Nulla nisi deserunt in in qui sit ex velit exercitation dolore sint. Sit proident ipsum ipsum. Nisi est excepteur ea incididunt sit dolor duis cupidatat aliquip voluptate dolore.,56,false,true
5388,3809,2/17/2015,Pariatur pariatur dolore officia dolore consequat. Fugiat ut dolor dolore ipsum nulla.,39,false,true
8334,534,2/11/2019,Do aliquip qui laboris sunt culpa proident deserunt commodo esse. Do quis deserunt commodo ut labore incididunt eiusmod nostrud esse non pariatur aliqua aliqua. Non enim ad est anim aliquip id voluptate mollit cillum veniam officia et ad culpa. Nulla ea eiusmod aute aute consequat aliquip reprehenderit aute cillum proident Lorem tempor qui elit.,20,false,true
4136,5776,12/7/2016,Fugiat ullamco eiusmod excepteur officia enim elit exercitation aliquip cupidatat. Occaecat fugiat reprehenderit magna labore aliquip laboris proident incididunt ipsum deserunt culpa reprehenderit ut. Fugiat eiusmod velit velit ex ullamco aliquip mollit dolore duis nisi fugiat mollit mollit. In deserunt do id.,100,false,false
6622,5003,11/15/2018,Tempor exercitation anim pariatur dolor aute in velit ullamco cillum excepteur minim enim. Quis et nisi tempor id aliquip magna ad id qui. Commodo eu culpa nostrud fugiat incididunt esse enim ullamco consectetur eiusmod id occaecat. Occaecat enim culpa excepteur est id nostrud reprehenderit ea reprehenderit officia.,107,false,true
3348,4259,3/19/2019,Aliqua labore est ea qui labore. Aliqua occaecat laboris non ea officia exercitation anim proident esse adipisicing aliqua duis ex.,59,true,false
4479,5470,4/13/2015,Ipsum non nisi deserunt proident do. Ullamco pariatur cupidatat duis mollit veniam ad mollit cupidatat officia exercitation culpa id fugiat qui velit. Ut laboris pariatur voluptate quis ullamco ex sunt exercitation voluptate elit cupidatat.,129,false,true
1069,901,9/26/2017,Nulla aliquip ad exercitation. Aliqua cupidatat sunt occaecat consequat incididunt eiusmod ipsum occaecat nulla Lorem.,130,true,true
7718,8516,12/29/2016,Ipsum labore consequat anim laborum irure do eu voluptate Lorem enim veniam ea commodo in occaecat. Ea velit magna qui velit incididunt nisi Lorem ad duis. Pariatur tempor elit in duis. Minim cupidatat fugiat enim est commodo sunt ullamco veniam in.,125,true,false
1236,751,7/12/2020,Voluptate eu tempor magna ea eu quis nostrud et excepteur adipisicing veniam dolore quis et veniam. Sunt exercitation ut ut eiusmod nulla velit Lorem eu consectetur velit excepteur ea deserunt nostrud. Non nulla duis voluptate irure elit esse reprehenderit amet do cupidatat proident pariatur exercitation. Enim laboris nulla commodo.,107,false,true
884,289,5/27/2017,Qui laborum enim cupidatat enim deserunt. Consectetur ullamco esse occaecat nostrud reprehenderit officia occaecat ipsum esse. Et eu aute deserunt irure do veniam. Officia id anim amet velit duis cupidatat elit deserunt et.,34,false,true
8488,1007,9/26/2020,Occaecat id velit duis commodo amet esse. Nulla proident exercitation sunt officia ipsum non voluptate nostrud.,18,true,true
888,8846,3/17/2017,Qui est magna fugiat non exercitation ex fugiat tempor nisi enim voluptate anim excepteur. Est nulla deserunt eu anim elit proident dolor ex reprehenderit et enim cupidatat incididunt.,104,false,false
137,4496,2/12/2020,Sunt sint sunt aliquip dolor labore exercitation adipisicing fugiat incididunt laborum. Aute nisi elit et minim adipisicing cillum ad fugiat laboris ea laborum. Nostrud eu cillum deserunt exercitation dolor exercitation.,1,false,true
8033,1173,11/18/2016,Occaecat ad nisi magna laboris deserunt occaecat aliqua ullamco adipisicing. Officia nisi ipsum veniam aute veniam officia velit proident amet magna Lorem eu cillum dolore. Nisi deserunt elit culpa dolor pariatur aute officia sunt sunt.,90,true,false
2212,260,7/5/2015,Aliqua consequat ipsum aliqua irure proident laboris aute consequat eu cillum consequat ex. Ullamco amet cillum dolor dolore proident. Proident nostrud enim dolore exercitation ut amet quis adipisicing cillum adipisicing dolor enim nulla eu excepteur. Aliquip in ea sit.,147,true,false
1612,222,6/30/2019,Do dolor commodo id mollit sunt. Non nulla voluptate aute dolore nulla ea veniam ad ea nostrud ut eu in. Amet excepteur deserunt proident do. Occaecat voluptate culpa cupidatat deserunt non.,45,false,true
8694,5980,11/12/2016,Exercitation do velit minim consectetur culpa. Aliqua veniam excepteur do ut eiusmod irure amet deserunt sit ex nostrud.,35,false,false
8555,5104,12/7/2017,Incididunt non magna voluptate ut ad consectetur. Dolore excepteur ex laborum proident laboris ullamco sunt ut reprehenderit sunt pariatur. Anim non Lorem et nostrud et incididunt dolor laboris eu commodo velit minim. Ea cupidatat anim eu do non dolore consectetur.,2,false,true
6249,2263,5/7/2017,Ipsum incididunt pariatur sunt. Sunt et qui commodo.,70,false,true
2765,1120,6/29/2019,Deserunt incididunt labore laborum est mollit voluptate laborum occaecat ullamco in proident elit officia consequat. Proident ut qui nostrud esse aliqua aliqua ad.,16,true,true
8648,5423,9/15/2015,Ex cupidatat ad culpa nulla anim nisi nostrud. Ea velit excepteur cupidatat mollit minim quis nostrud occaecat sit aute consectetur.,91,true,false
4636,9598,9/27/2020,Anim ex elit nostrud sit. Dolor non ipsum duis ullamco occaecat aliqua ea do officia ad aute dolore elit. Fugiat pariatur minim pariatur mollit exercitation cillum mollit minim mollit commodo incididunt. Sint duis aliqua dolore anim mollit velit aliquip nulla enim exercitation esse.,142,false,false
9704,370,6/26/2015,Nostrud ut exercitation mollit excepteur culpa sit excepteur in amet aliqua veniam aliquip aliquip incididunt. Ea Lorem eu laboris. Aliquip exercitation incididunt reprehenderit magna aute enim ad voluptate reprehenderit minim dolor proident.,28,true,false
3725,5832,11/22/2020,Incididunt incididunt veniam officia labore. Laboris ea non laborum ad id laborum non consequat mollit consequat deserunt eiusmod amet ea. Minim exercitation dolor nulla consectetur id voluptate Lorem labore consectetur duis nulla.,110,true,false
6004,7282,7/18/2018,Nisi dolor sit fugiat ad velit officia non aute qui voluptate magna quis ut. Velit sit elit aliquip culpa sunt ea commodo pariatur quis irure ut laborum velit.,130,false,true
546,4805,9/4/2015,Id eiusmod sint cillum laborum ut cupidatat cillum proident. Est eiusmod aliqua quis non qui nulla sint incididunt.,13,false,true
9649,838,10/6/2016,Veniam non nisi anim adipisicing adipisicing consequat magna eu consequat velit laboris exercitation et dolor. Fugiat ut qui Lorem. Laborum ipsum amet proident ut dolor elit ullamco amet irure qui eu deserunt sint. Nisi veniam do exercitation pariatur do voluptate sit est quis.,33,false,true
1774,5874,5/29/2017,Ut ex anim pariatur pariatur eiusmod officia deserunt pariatur incididunt dolor. Nulla veniam aliquip occaecat dolor amet velit duis dolore esse.,121,true,true
4459,2036,9/30/2019,Nisi culpa est incididunt duis minim excepteur nisi nulla exercitation commodo Lorem incididunt pariatur voluptate eiusmod. Qui irure quis est exercitation fugiat dolore consequat ea reprehenderit magna laborum cillum pariatur irure nulla. Minim in non culpa qui consequat eu cillum consectetur dolor. Id do Lorem minim.,147,false,false
4993,5823,9/26/2020,Aliqua proident pariatur velit occaecat consequat eiusmod irure do elit. Laborum enim eiusmod veniam fugiat non duis tempor minim. Adipisicing fugiat fugiat aliquip ad eiusmod duis Lorem ut irure. Eu ut do est ut do officia commodo irure cillum eiusmod enim consectetur officia.,44,true,false
4075,979,6/29/2019,Eiusmod mollit do reprehenderit aliqua ea est culpa ea anim sit reprehenderit dolore qui. Cillum deserunt cillum reprehenderit et. Esse sint consequat incididunt esse.,12,false,true
5886,4881,8/29/2020,Occaecat qui laborum quis voluptate ea ullamco aliqua officia ut occaecat occaecat voluptate. Dolore excepteur amet excepteur sint deserunt eiusmod occaecat ullamco id.,124,false,false
